FHIR_RESOURCE, FHIR_ELEMENT_NAME, FHIR_PATH, CAMPFHIR_COLUMN
ListResource, Version, ListResource.OrderedBy.Coding.Version, ListRsrc_OrdredBy_Cdg_Vrsn
ListResource, Text, ListResource.OrderedBy.Text, ListRsrc_OrdredBy_Txt
ListResource, Source, ListResource.Source, ListRsrc_Src
ListResource, Status, ListResource.Status, ListRsrc_Sts
ListResource, Subject, ListResource.Subject, ListRsrc_Sbjct
ListResource, Title, ListResource.Title, ListRsrc_Ttl
Location, City, Location.Address.City, Lctn_Addr_City
Location, Country, Location.Address.Country, Lctn_Addr_Cntry
Location, District, Location.Address.District, Lctn_Addr_District
Location, Line, Location.Address.Line, Lctn_Addr_Line
Location, End, Location.Address.Period.End, Lctn_Addr_Prd_End
Location, Start, Location.Address.Period.Start, Lctn_Addr_Prd_Strt
Location, PostalCode, Location.Address.PostalCode, Lctn_Addr_PostalCd
Location, State, Location.Address.State, Lctn_Addr_State
Location, Text, Location.Address.Text, Lctn_Addr_Txt
Location, Type, Location.Address.Type, Lctn_Addr_Typ
Location, Use, Location.Address.Use, Lctn_Addr_Use
Location, Alias, Location.Alias, Lctn_Alias
Location, AvailabilityExceptions, Location.AvailabilityExceptions, Lctn_AvailabilityExceptions
Location, Description, Location.Description, Lctn_Dscrptn
Location, Endpoint, Location.Endpoint, Lctn_Endpoint
Location, AllDay, Location.HoursOfOperation.AllDay, Lctn_HoursOfOprtn_AllDay
Location, ClosingTime, Location.HoursOfOperation.ClosingTime, Lctn_HoursOfOprtn_ClosingTime
Location, OpeningTime, Location.HoursOfOperation.OpeningTime, Lctn_HoursOfOprtn_OpeningTime
Location, Assigner, Location.Identifier.Assigner, Lctn_Id_Assigner
Location, End, Location.Identifier.Period.End, Lctn_Id_Prd_End
Location, Start, Location.Identifier.Period.Start, Lctn_Id_Prd_Strt
Location, System, Location.Identifier.System, Lctn_Id_Sys
Location, Code, Location.Identifier.Type.Coding.Code, Lctn_Id_Typ_Cdg_Cd
Location, Display, Location.Identifier.Type.Coding.Display, Lctn_Id_Typ_Cdg_Dsply
Location, System, Location.Identifier.Type.Coding.System, Lctn_Id_Typ_Cdg_Sys
Location, UserSelected, Location.Identifier.Type.Coding.UserSelected, Lctn_Id_Typ_Cdg_UsrSltd
Location, Version, Location.Identifier.Type.Coding.Version, Lctn_Id_Typ_Cdg_Vrsn
Location, Text, Location.Identifier.Type.Text, Lctn_Id_Typ_Txt
Location, Use, Location.Identifier.Use, Lctn_Id_Use
Location, Value, Location.Identifier.Value, Lctn_Id_Vl
Location, ManagingOrganization, Location.ManagingOrganization, Lctn_ManagingOrgnztn
Location, Mode, Location.Mode, Lctn_Mode
Location, Name, Location.Name, Lctn_Nm
Location, Code, Location.OperationalStatus.Code, Lctn_OprtnalSts_Cd
Location, Display, Location.OperationalStatus.Display, Lctn_OprtnalSts_Dsply
Location, System, Location.OperationalStatus.System, Lctn_OprtnalSts_Sys
Location, UserSelected, Location.OperationalStatus.UserSelected, Lctn_OprtnalSts_UsrSltd
Location, Version, Location.OperationalStatus.Version, Lctn_OprtnalSts_Vrsn
Location, PartOf, Location.PartOf, Lctn_PartOf
Location, Code, Location.PhysicalType.Coding.Code, Lctn_PhysclTyp_Cdg_Cd
Location, Display, Location.PhysicalType.Coding.Display, Lctn_PhysclTyp_Cdg_Dsply
Location, System, Location.PhysicalType.Coding.System, Lctn_PhysclTyp_Cdg_Sys
Location, UserSelected, Location.PhysicalType.Coding.UserSelected, Lctn_PhysclTyp_Cdg_UsrSltd
Location, Version, Location.PhysicalType.Coding.Version, Lctn_PhysclTyp_Cdg_Vrsn
Location, Text, Location.PhysicalType.Text, Lctn_PhysclTyp_Txt
Location, Altitude, Location.Position.Altitude, Lctn_Position_Altitude
Location, Latitude, Location.Position.Latitude, Lctn_Position_Latitude
Location, Longitude, Location.Position.Longitude, Lctn_Position_Longitude
Location, Status, Location.Status, Lctn_Sts
Location, End, Location.Telecom.Period.End, Lctn_Tlcm_Prd_End
Location, Start, Location.Telecom.Period.Start, Lctn_Tlcm_Prd_Strt
Location, Rank, Location.Telecom.Rank, Lctn_Tlcm_Rnk
Location, System, Location.Telecom.System, Lctn_Tlcm_Sys
Location, Use, Location.Telecom.Use, Lctn_Tlcm_Use
Location, Value, Location.Telecom.Value, Lctn_Tlcm_Vl
Location, Code, Location.Type.Coding.Code, Lctn_Typ_Cdg_Cd
Location, Display, Location.Type.Coding.Display, Lctn_Typ_Cdg_Dsply
Location, System, Location.Type.Coding.System, Lctn_Typ_Cdg_Sys
Location, UserSelected, Location.Type.Coding.UserSelected, Lctn_Typ_Cdg_UsrSltd
Location, Version, Location.Type.Coding.Version, Lctn_Typ_Cdg_Vrsn
Location, Text, Location.Type.Text, Lctn_Typ_Txt
Measure, ApprovalDate, Measure.ApprovalDate, Msr_ApprovalDt
Measure, Name, Measure.Author.Name, Msr_Athr_Nm
Measure, End, Measure.Author.Telecom.Period.End, Msr_Athr_Tlcm_Prd_End
Measure, Start, Measure.Author.Telecom.Period.Start, Msr_Athr_Tlcm_Prd_Strt
Measure, Rank, Measure.Author.Telecom.Rank, Msr_Athr_Tlcm_Rnk
Measure, System, Measure.Author.Telecom.System, Msr_Athr_Tlcm_Sys
Measure, Use, Measure.Author.Telecom.Use, Msr_Athr_Tlcm_Use
Measure, Value, Measure.Author.Telecom.Value, Msr_Athr_Tlcm_Vl
Measure, ClinicalRecommendationStatement, Measure.ClinicalRecommendationStatement, Msr_ClnclRecmndationStmnt
Measure, Code, Measure.CompositeScoring.Coding.Code, Msr_CompositeScoring_Cdg_Cd
Measure, Display, Measure.CompositeScoring.Coding.Display, Msr_CompositeScoring_Cdg_Dsply
Measure, System, Measure.CompositeScoring.Coding.System, Msr_CompositeScoring_Cdg_Sys
Measure, UserSelected, Measure.CompositeScoring.Coding.UserSelected, Msr_CompositeScoring_Cdg_UsrSltd
Measure, Version, Measure.CompositeScoring.Coding.Version, Msr_CompositeScoring_Cdg_Vrsn
Measure, Text, Measure.CompositeScoring.Text, Msr_CompositeScoring_Txt
Measure, Name, Measure.Contact.Name, Msr_Cntct_Nm
Measure, End, Measure.Contact.Telecom.Period.End, Msr_Cntct_Tlcm_Prd_End
Measure, Start, Measure.Contact.Telecom.Period.Start, Msr_Cntct_Tlcm_Prd_Strt
Measure, Rank, Measure.Contact.Telecom.Rank, Msr_Cntct_Tlcm_Rnk
Measure, System, Measure.Contact.Telecom.System, Msr_Cntct_Tlcm_Sys
Measure, Use, Measure.Contact.Telecom.Use, Msr_Cntct_Tlcm_Use
Measure, Value, Measure.Contact.Telecom.Value, Msr_Cntct_Tlcm_Vl
Measure, Copyright, Measure.Copyright, Msr_Copyright
Measure, Date, Measure.Date, Msr_Dt
Measure, Definition, Measure.Definition, Msr_Dfn
Measure, Description, Measure.Description, Msr_Dscrptn
Measure, Disclaimer, Measure.Disclaimer, Msr_Disclaimer
Measure, Name, Measure.Editor.Name, Msr_Editor_Nm
Measure, End, Measure.Editor.Telecom.Period.End, Msr_Editor_Tlcm_Prd_End
Measure, Start, Measure.Editor.Telecom.Period.Start, Msr_Editor_Tlcm_Prd_Strt
Measure, Rank, Measure.Editor.Telecom.Rank, Msr_Editor_Tlcm_Rnk
Measure, System, Measure.Editor.Telecom.System, Msr_Editor_Tlcm_Sys
Measure, Use, Measure.Editor.Telecom.Use, Msr_Editor_Tlcm_Use
Measure, Value, Measure.Editor.Telecom.Value, Msr_Editor_Tlcm_Vl
Measure, End, Measure.EffectivePeriod.End, Msr_EfctivePrd_End
Measure, Start, Measure.EffectivePeriod.Start, Msr_EfctivePrd_Strt
Measure, Name, Measure.Endorser.Name, Msr_Endsr_Nm
Measure, End, Measure.Endorser.Telecom.Period.End, Msr_Endsr_Tlcm_Prd_End
Measure, Start, Measure.Endorser.Telecom.Period.Start, Msr_Endsr_Tlcm_Prd_Strt
Measure, Rank, Measure.Endorser.Telecom.Rank, Msr_Endsr_Tlcm_Rnk
Measure, System, Measure.Endorser.Telecom.System, Msr_Endsr_Tlcm_Sys
Measure, Use, Measure.Endorser.Telecom.Use, Msr_Endsr_Tlcm_Use
Measure, Value, Measure.Endorser.Telecom.Value, Msr_Endsr_Tlcm_Vl
Measure, Experimental, Measure.Experimental, Msr_Exprmtl
Measure, Code, Measure.Group.Code.Coding.Code, Msr_Grp_Cd_Cdg_Cd
Measure, Display, Measure.Group.Code.Coding.Display, Msr_Grp_Cd_Cdg_Dsply
Measure, System, Measure.Group.Code.Coding.System, Msr_Grp_Cd_Cdg_Sys
Measure, UserSelected, Measure.Group.Code.Coding.UserSelected, Msr_Grp_Cd_Cdg_UsrSltd
Measure, Version, Measure.Group.Code.Coding.Version, Msr_Grp_Cd_Cdg_Vrsn
Measure, Text, Measure.Group.Code.Text, Msr_Grp_Cd_Txt
Measure, Description, Measure.Group.Description, Msr_Grp_Dscrptn
Measure, Code, Measure.Group.Population.Code.Coding.Code, Msr_Grp_Popln_Cd_Cdg_Cd
Measure, Display, Measure.Group.Population.Code.Coding.Display, Msr_Grp_Popln_Cd_Cdg_Dsply
Measure, System, Measure.Group.Population.Code.Coding.System, Msr_Grp_Popln_Cd_Cdg_Sys
Measure, UserSelected, Measure.Group.Population.Code.Coding.UserSelected, Msr_Grp_Popln_Cd_Cdg_UsrSltd
Measure, Version, Measure.Group.Population.Code.Coding.Version, Msr_Grp_Popln_Cd_Cdg_Vrsn
Measure, Text, Measure.Group.Population.Code.Text, Msr_Grp_Popln_Cd_Txt
Measure, Description, Measure.Group.Population.Criteria.Description, Msr_Grp_Popln_Criteria_Dscrptn
Measure, Expression, Measure.Group.Population.Criteria.Expression, Msr_Grp_Popln_Criteria_Exprsn
Measure, Language, Measure.Group.Population.Criteria.Language, Msr_Grp_Popln_Criteria_Lnguage
Measure, Name, Measure.Group.Population.Criteria.Name, Msr_Grp_Popln_Criteria_Nm
Measure, Reference, Measure.Group.Population.Criteria.Reference, Msr_Grp_Popln_Criteria_Rfrnc
Measure, Description, Measure.Group.Population.Description, Msr_Grp_Popln_Dscrptn
Measure, Code, Measure.Group.Stratifier.Code.Coding.Code, Msr_Grp_Strtfier_Cd_Cdg_Cd
Measure, Display, Measure.Group.Stratifier.Code.Coding.Display, Msr_Grp_Strtfier_Cd_Cdg_Dsply
Measure, System, Measure.Group.Stratifier.Code.Coding.System, Msr_Grp_Strtfier_Cd_Cdg_Sys
Measure, UserSelected, Measure.Group.Stratifier.Code.Coding.UserSelected, Msr_Grp_Strtfier_Cd_Cdg_UsrSltd
Measure, Version, Measure.Group.Stratifier.Code.Coding.Version, Msr_Grp_Strtfier_Cd_Cdg_Vrsn
Measure, Text, Measure.Group.Stratifier.Code.Text, Msr_Grp_Strtfier_Cd_Txt
Measure, Code, Measure.Group.Stratifier.Component.Code.Coding.Code, Msr_Grp_Strtfier_Cmpnt_Cd_Cdg_Cd
Measure, Display, Measure.Group.Stratifier.Component.Code.Coding.Display, Msr_Grp_Strtfier_Cmpnt_Cd_Cdg_Dsply
Measure, System, Measure.Group.Stratifier.Component.Code.Coding.System, Msr_Grp_Strtfier_Cmpnt_Cd_Cdg_Sys
Measure, UserSelected, Measure.Group.Stratifier.Component.Code.Coding.UserSelected, Msr_Grp_Strtfier_Cmpnt_Cd_Cdg_UsrSltd
Measure, Version, Measure.Group.Stratifier.Component.Code.Coding.Version, Msr_Grp_Strtfier_Cmpnt_Cd_Cdg_Vrsn
Measure, Text, Measure.Group.Stratifier.Component.Code.Text, Msr_Grp_Strtfier_Cmpnt_Cd_Txt
Measure, Description, Measure.Group.Stratifier.Component.Criteria.Description, Msr_Grp_Strtfier_Cmpnt_Criteria_Dscrptn
Measure, Expression, Measure.Group.Stratifier.Component.Criteria.Expression, Msr_Grp_Strtfier_Cmpnt_Criteria_Exprsn
Measure, Language, Measure.Group.Stratifier.Component.Criteria.Language, Msr_Grp_Strtfier_Cmpnt_Criteria_Lnguage
Measure, Name, Measure.Group.Stratifier.Component.Criteria.Name, Msr_Grp_Strtfier_Cmpnt_Criteria_Nm
Measure, Reference, Measure.Group.Stratifier.Component.Criteria.Reference, Msr_Grp_Strtfier_Cmpnt_Criteria_Rfrnc
Measure, Description, Measure.Group.Stratifier.Component.Description, Msr_Grp_Strtfier_Cmpnt_Dscrptn
Measure, Description, Measure.Group.Stratifier.Criteria.Description, Msr_Grp_Strtfier_Criteria_Dscrptn
Measure, Expression, Measure.Group.Stratifier.Criteria.Expression, Msr_Grp_Strtfier_Criteria_Exprsn
Measure, Language, Measure.Group.Stratifier.Criteria.Language, Msr_Grp_Strtfier_Criteria_Lnguage
Measure, Name, Measure.Group.Stratifier.Criteria.Name, Msr_Grp_Strtfier_Criteria_Nm
Measure, Reference, Measure.Group.Stratifier.Criteria.Reference, Msr_Grp_Strtfier_Criteria_Rfrnc
Measure, Description, Measure.Group.Stratifier.Description, Msr_Grp_Strtfier_Dscrptn
Measure, Guidance, Measure.Guidance, Msr_Guidnce
Measure, Assigner, Measure.Identifier.Assigner, Msr_Id_Assigner
Measure, End, Measure.Identifier.Period.End, Msr_Id_Prd_End
Measure, Start, Measure.Identifier.Period.Start, Msr_Id_Prd_Strt
Measure, System, Measure.Identifier.System, Msr_Id_Sys
Measure, Code, Measure.Identifier.Type.Coding.Code, Msr_Id_Typ_Cdg_Cd
Measure, Display, Measure.Identifier.Type.Coding.Display, Msr_Id_Typ_Cdg_Dsply
Measure, System, Measure.Identifier.Type.Coding.System, Msr_Id_Typ_Cdg_Sys
Measure, UserSelected, Measure.Identifier.Type.Coding.UserSelected, Msr_Id_Typ_Cdg_UsrSltd
Measure, Version, Measure.Identifier.Type.Coding.Version, Msr_Id_Typ_Cdg_Vrsn
Measure, Text, Measure.Identifier.Type.Text, Msr_Id_Typ_Txt
Measure, Use, Measure.Identifier.Use, Msr_Id_Use
Measure, Value, Measure.Identifier.Value, Msr_Id_Vl
Measure, Code, Measure.ImprovementNotation.Coding.Code, Msr_ImprovementNotation_Cdg_Cd
Measure, Display, Measure.ImprovementNotation.Coding.Display, Msr_ImprovementNotation_Cdg_Dsply
Measure, System, Measure.ImprovementNotation.Coding.System, Msr_ImprovementNotation_Cdg_Sys
Measure, UserSelected, Measure.ImprovementNotation.Coding.UserSelected, Msr_ImprovementNotation_Cdg_UsrSltd
Measure, Version, Measure.ImprovementNotation.Coding.Version, Msr_ImprovementNotation_Cdg_Vrsn
Measure, Text, Measure.ImprovementNotation.Text, Msr_ImprovementNotation_Txt
Measure, Code, Measure.Jurisdiction.Coding.Code, Msr_Jrsdctn_Cdg_Cd
Measure, Display, Measure.Jurisdiction.Coding.Display, Msr_Jrsdctn_Cdg_Dsply
Measure, System, Measure.Jurisdiction.Coding.System, Msr_Jrsdctn_Cdg_Sys
Measure, UserSelected, Measure.Jurisdiction.Coding.UserSelected, Msr_Jrsdctn_Cdg_UsrSltd
Measure, Version, Measure.Jurisdiction.Coding.Version, Msr_Jrsdctn_Cdg_Vrsn
Measure, Text, Measure.Jurisdiction.Text, Msr_Jrsdctn_Txt
Measure, LastReviewDate, Measure.LastReviewDate, Msr_LastReviewDt
Measure, Library, Measure.Library, Msr_Library
Measure, Name, Measure.Name, Msr_Nm
Measure, Publisher, Measure.Publisher, Msr_Pblshr
Measure, Purpose, Measure.Purpose, Msr_Prpse
Measure, RateAggregation, Measure.RateAggregation, Msr_RtAggregation
Measure, Rationale, Measure.Rationale, Msr_Rtionale
Measure, Citation, Measure.RelatedArtifact.Citation, Msr_RltedArtfct_Citation
Measure, Display, Measure.RelatedArtifact.Display, Msr_RltedArtfct_Dsply
Measure, ContentType, Measure.RelatedArtifact.Document.ContentType, Msr_RltedArtfct_Doc_CntntTyp
Measure, Creation, Measure.RelatedArtifact.Document.Creation, Msr_RltedArtfct_Doc_Creation
Measure, Data, Measure.RelatedArtifact.Document.Data, Msr_RltedArtfct_Doc_Data
Measure, Hash, Measure.RelatedArtifact.Document.Hash, Msr_RltedArtfct_Doc_Hash
Measure, Language, Measure.RelatedArtifact.Document.Language, Msr_RltedArtfct_Doc_Lnguage
Measure, Size, Measure.RelatedArtifact.Document.Size, Msr_RltedArtfct_Doc_Sz
Measure, Title, Measure.RelatedArtifact.Document.Title, Msr_RltedArtfct_Doc_Ttl
Measure, Url, Measure.RelatedArtifact.Document.Url, Msr_RltedArtfct_Doc_Url
Measure, Label, Measure.RelatedArtifact.Label, Msr_RltedArtfct_Lbl
Measure, Resource, Measure.RelatedArtifact.Resource, Msr_RltedArtfct_Rsrc
Measure, Type, Measure.RelatedArtifact.Type, Msr_RltedArtfct_Typ
Measure, Url, Measure.RelatedArtifact.Url, Msr_RltedArtfct_Url
Measure, Name, Measure.Reviewer.Name, Msr_Rviewr_Nm
Measure, End, Measure.Reviewer.Telecom.Period.End, Msr_Rviewr_Tlcm_Prd_End
Measure, Start, Measure.Reviewer.Telecom.Period.Start, Msr_Rviewr_Tlcm_Prd_Strt
Measure, Rank, Measure.Reviewer.Telecom.Rank, Msr_Rviewr_Tlcm_Rnk
Measure, System, Measure.Reviewer.Telecom.System, Msr_Rviewr_Tlcm_Sys
Measure, Use, Measure.Reviewer.Telecom.Use, Msr_Rviewr_Tlcm_Use
Measure, Value, Measure.Reviewer.Telecom.Value, Msr_Rviewr_Tlcm_Vl
Measure, RiskAdjustment, Measure.RiskAdjustment, Msr_RskAdjustment
Measure, Code, Measure.Scoring.Coding.Code, Msr_Scoring_Cdg_Cd
Measure, Display, Measure.Scoring.Coding.Display, Msr_Scoring_Cdg_Dsply
Measure, System, Measure.Scoring.Coding.System, Msr_Scoring_Cdg_Sys
Measure, UserSelected, Measure.Scoring.Coding.UserSelected, Msr_Scoring_Cdg_UsrSltd
Measure, Version, Measure.Scoring.Coding.Version, Msr_Scoring_Cdg_Vrsn
Measure, Text, Measure.Scoring.Text, Msr_Scoring_Txt
Measure, Status, Measure.Status, Msr_Sts
Measure, Code, Measure.SubjectCodeableConcept.Coding.Code, Msr_SbjctCdbleCncpt_Cdg_Cd
Measure, Display, Measure.SubjectCodeableConcept.Coding.Display, Msr_SbjctCdbleCncpt_Cdg_Dsply
Measure, System, Measure.SubjectCodeableConcept.Coding.System, Msr_SbjctCdbleCncpt_Cdg_Sys
Measure, UserSelected, Measure.SubjectCodeableConcept.Coding.UserSelected, Msr_SbjctCdbleCncpt_Cdg_UsrSltd
Measure, Version, Measure.SubjectCodeableConcept.Coding.Version, Msr_SbjctCdbleCncpt_Cdg_Vrsn
Measure, Text, Measure.SubjectCodeableConcept.Text, Msr_SbjctCdbleCncpt_Txt
Measure, SubjectReference, Measure.SubjectReference, Msr_SbjctRfrnc
Measure, Subtitle, Measure.Subtitle, Msr_Subtitle
Measure, Code, Measure.SupplementalData.Code.Coding.Code, Msr_SupplementalData_Cd_Cdg_Cd
Measure, Display, Measure.SupplementalData.Code.Coding.Display, Msr_SupplementalData_Cd_Cdg_Dsply
Measure, System, Measure.SupplementalData.Code.Coding.System, Msr_SupplementalData_Cd_Cdg_Sys
Measure, UserSelected, Measure.SupplementalData.Code.Coding.UserSelected, Msr_SupplementalData_Cd_Cdg_UsrSltd
Measure, Version, Measure.SupplementalData.Code.Coding.Version, Msr_SupplementalData_Cd_Cdg_Vrsn
Measure, Text, Measure.SupplementalData.Code.Text, Msr_SupplementalData_Cd_Txt
Measure, Description, Measure.SupplementalData.Criteria.Description, Msr_SupplementalData_Criteria_Dscrptn
Measure, Expression, Measure.SupplementalData.Criteria.Expression, Msr_SupplementalData_Criteria_Exprsn
Measure, Language, Measure.SupplementalData.Criteria.Language, Msr_SupplementalData_Criteria_Lnguage
Measure, Name, Measure.SupplementalData.Criteria.Name, Msr_SupplementalData_Criteria_Nm
Measure, Reference, Measure.SupplementalData.Criteria.Reference, Msr_SupplementalData_Criteria_Rfrnc
Measure, Description, Measure.SupplementalData.Description, Msr_SupplementalData_Dscrptn
Measure, Code, Measure.SupplementalData.Usage.Coding.Code, Msr_SupplementalData_Usg_Cdg_Cd
Measure, Display, Measure.SupplementalData.Usage.Coding.Display, Msr_SupplementalData_Usg_Cdg_Dsply
Measure, System, Measure.SupplementalData.Usage.Coding.System, Msr_SupplementalData_Usg_Cdg_Sys
Measure, UserSelected, Measure.SupplementalData.Usage.Coding.UserSelected, Msr_SupplementalData_Usg_Cdg_UsrSltd
Measure, Version, Measure.SupplementalData.Usage.Coding.Version, Msr_SupplementalData_Usg_Cdg_Vrsn
Measure, Text, Measure.SupplementalData.Usage.Text, Msr_SupplementalData_Usg_Txt
Measure, Title, Measure.Title, Msr_Ttl
Measure, Code, Measure.Topic.Coding.Code, Msr_Topic_Cdg_Cd
Measure, Display, Measure.Topic.Coding.Display, Msr_Topic_Cdg_Dsply
Measure, System, Measure.Topic.Coding.System, Msr_Topic_Cdg_Sys
Measure, UserSelected, Measure.Topic.Coding.UserSelected, Msr_Topic_Cdg_UsrSltd
Measure, Version, Measure.Topic.Coding.Version, Msr_Topic_Cdg_Vrsn
Measure, Text, Measure.Topic.Text, Msr_Topic_Txt
Measure, Code, Measure.Type.Coding.Code, Msr_Typ_Cdg_Cd
Measure, Display, Measure.Type.Coding.Display, Msr_Typ_Cdg_Dsply
Measure, System, Measure.Type.Coding.System, Msr_Typ_Cdg_Sys
Measure, UserSelected, Measure.Type.Coding.UserSelected, Msr_Typ_Cdg_UsrSltd
Measure, Version, Measure.Type.Coding.Version, Msr_Typ_Cdg_Vrsn
Measure, Text, Measure.Type.Text, Msr_Typ_Txt
Measure, Url, Measure.Url, Msr_Url
Measure, Usage, Measure.Usage, Msr_Usg
Measure, Code, Measure.UseContext.Code.Code, Msr_UseCntxt_Cd_Cd
Measure, Display, Measure.UseContext.Code.Display, Msr_UseCntxt_Cd_Dsply
Measure, System, Measure.UseContext.Code.System, Msr_UseCntxt_Cd_Sys
Measure, UserSelected, Measure.UseContext.Code.UserSelected, Msr_UseCntxt_Cd_UsrSltd
Measure, Version, Measure.UseContext.Code.Version, Msr_UseCntxt_Cd_Vrsn
Measure, Code, Measure.UseContext.ValueCodeableConcept.Coding.Code, Msr_UseCntxt_VlCdbleCncpt_Cdg_Cd
Measure, Display, Measure.UseContext.ValueCodeableConcept.Coding.Display, Msr_UseCntxt_VlCdbleCncpt_Cdg_Dsply
Measure, System, Measure.UseContext.ValueCodeableConcept.Coding.System, Msr_UseCntxt_VlCdbleCncpt_Cdg_Sys
Measure, UserSelected, Measure.UseContext.ValueCodeableConcept.Coding.UserSelected, Msr_UseCntxt_VlCdbleCncpt_Cdg_UsrSltd
Measure, Version, Measure.UseContext.ValueCodeableConcept.Coding.Version, Msr_UseCntxt_VlCdbleCncpt_Cdg_Vrsn
Measure, Text, Measure.UseContext.ValueCodeableConcept.Text, Msr_UseCntxt_VlCdbleCncpt_Txt
Measure, Code, Measure.UseContext.ValueQuantity.Code, Msr_UseCntxt_VlQnty_Cd
Measure, Comparator, Measure.UseContext.ValueQuantity.Comparator, Msr_UseCntxt_VlQnty_Cmprtr
